7,1000,22,418.0,10,1,0.0,0.0,0,153,33.0,0,0,8,41,0,1,1,0
10,1800,21,95.0,3,1,2.0,0.0,0,142,165.0,0,0,1,13,0,0,1,0
15,10000,30,217.0,583,1,4.0,0.0,14,544,198.0,0,0,2,2,0,0,1,1
9,50000,60,283.0,82,1,1.0,1.0,5,928,178.0,0,0,1,31,0,0,1,0
16,4800,25,660.0,247,1,1.0,0.0,0,811,253.0,1,0,3,4,0,0,1,0
12,27500,45,2240.0,369,1,5.0,2.0,10,1357,166.0,0,0,1,1,0,0,1,0
15,15000,45,37.0,108,1,0.0,0.0,12,466,78.0,0,0,2,2,0,0,1,0
6,1337,30,99999.0,155,1,6.0,0.0,1,396,122.0,0,0,4,47,1,1,1,1
9,11000,35,952.0,380,1,2.0,0.0,13,656,149.0,0,0,2,2,0,0,1,0
3,30000,30,259.0,22,1,0.0,0.0,0,232,125.0,0,0,8,35,0,0,0,0
7,8440,30,6.0,0,1,3.0,0.0,7,500,118.0,0,0,0,29,0,0,1,0
21,55000,60,882.0,109,1,2.0,0.0,12,837,84.0,0,0,8,27,0,0,1,0
10,1500,30,99999.0,186,1,1.0,0.0,0,178,108.0,0,0,8,27,1,0,1,1
9,6000,35,99999.0,417,1,0.0,0.0,5,334,202.0,0,0,0,39,1,0,1,1
5,1996,44,3407.0,76,1,2.0,0.0,1,204,69.0,0,0,8,48,0,0,0,0
9,3000,28,1454.0,142,2,1.0,0.0,3,291,113.0,1,0,8,16,0,0,1,1
12,4000,30,1387.0,197,1,0.0,0.0,0,153,102.0,0,0,8,27,0,0,1,0
13,2000,35,217.0,219,1,1.0,0.0,3,235,197.0,0,0,1,1,0,0,0,1
10,1500,44,99999.0,0,1,0.0,0.0,0,272,113.0,0,0,8,27,1,0,1,1
5,500,41,99999.0,0,1,1.0,0.0,1,260,208.0,0,0,8,35,1,0,1,0
11,5000,24,405.0,477,1,2.0,0.0,7,419,118.0,0,0,7,14,0,0,0,1
3,1500,60,779.0,0,1,0.0,0.0,0,100,128.0,0,0,3,36,0,0,0,0
3,1000,57,379.0,6,1,0.0,0.0,4,316,77.0,0,1,0,0,0,0,1,0
12,1000,21,265.0,149,2,0.0,2.0,3,448,311.0,0,1,8,27,0,1,1,1
3,13768,45,99999.0,1,2,0.0,0.0,0,119,44.0,0,1,0,46,1,1,0,0
7,550,25,814.0,42,3,1.0,2.0,2,633,98.0,0,0,14,43,0,0,1,0
10,3000,30,319.0,33,1,0.0,2.0,7,1244,177.0,0,1,1,1,0,0,0,0
11,4000,30,1111.0,148,1,1.0,0.0,0,923,131.0,0,0,11,25,0,0,1,0
13,15000,30,332.0,492,2,91.0,0.0,11,1212,102.0,0,0,13,30,0,0,1,0
7,1900,50,99999.0,0,1,0.0,0.0,2,412,38.0,0,1,10,34,1,0,0,0
11,5000,49,99999.0,1,1,3.0,0.0,1,253,227.0,0,0,2,2,1,0,1,0
7,3000,20,2710.0,335,1,0.0,0.0,0,30,25.0,0,0,8,28,0,0,1,1
11,22000,30,247.0,46,1,2.0,0.0,3,630,92.0,0,0,0,39,0,0,1,0
10,50000,40,675.0,0,1,1.0,0.0,12,1483,227.0,0,0,2,2,0,0,1,0
10,2000,30,984.0,144,1,9.0,0.0,10,810,106.0,1,0,3,32,0,0,0,1
12,5000,50,376.0,38,1,1.0,0.0,6,883,238.0,0,0,3,32,0,0,1,1
6,5000,31,450.0,331,1,0.0,0.0,0,242,72.0,0,0,1,13,0,0,1,0
8,6000,45,99999.0,0,1,1.0,0.0,0,570,34.0,0,0,3,4,1,0,1,0
10,5500,30,95.0,18,1,2.0,0.0,9,424,53.0,2,0,10,20,0,0,0,0
3,400,43,99999.0,26,1,0.0,0.0,0,144,63.0,0,1,8,48,1,1,0,0
18,3000,30,488.0,113,1,2.0,1.0,13,316,132.0,0,0,3,4,0,1,1,0
7,2000,30,877.0,369,1,1.0,0.0,2,250,137.0,0,0,8,28,0,0,1,1
6,22460,15,86.0,24,1,1.0,0.0,7,1183,123.0,0,0,0,29,0,0,1,0
15,20000,46,185.0,0,1,0.0,0.0,15,838,88.0,0,0,7,14,0,0,1,0
9,7727,30,99999.0,99,2,1.0,0.0,0,223,142.0,2,0,8,41,1,0,1,0
3,10000,50,1106.0,0,1,0.0,0.0,7,1154,238.0,0,0,3,4,0,0,1,0
14,10000,30,856.0,388,1,2.0,0.0,1,866,145.0,0,0,8,38,0,0,1,1
6,4850,30,165.0,0,1,1.0,0.0,2,150,108.0,0,0,12,26,0,1,0,0
12,9650,31,99999.0,286,1,3.0,0.0,10,1151,73.0,2,0,10,20,1,0,0,1
9,10000,30,124.0,24,1,0.0,0.0,5,173,57.0,0,0,0,29,0,0,0,0
2,2000,45,221.0,16,1,0.0,0.0,0,85,53.0,0,0,4,47,0,1,0,0
6,15000,30,59.0,1,1,0.0,0.0,8,800,67.0,0,0,4,6,0,0,1,0
7,10000,45,99999.0,15,1,0.0,0.0,7,264,97.0,0,0,12,26,1,0,0,0
4,4000,51,380.0,26,1,0.0,0.0,0,106,78.0,0,0,1,31,0,1,1,0
5,500,30,99999.0,0,1,0.0,0.0,9,104,61.0,0,0,2,2,1,1,1,0
8,3000,30,383.0,35,1,1.0,0.0,0,148,86.0,0,0,1,1,0,0,0,0
6,2800,57,933.0,3,1,0.0,0.0,0,114,48.0,0,0,8,28,0,0,1,0
10,19500,30,706.0,622,1,3.0,0.0,4,1292,301.0,0,0,10,20,0,0,1,0
15,2500,30,99999.0,237,1,0.0,0.0,3,498,77.0,0,1,1,19,1,0,1,1
5,40000,60,99999.0,37,1,1.0,0.0,8,962,262.0,0,0,7,14,1,0,1,0
3,2000,45,305.0,5,1,0.0,0.0,0,150,109.0,0,0,8,27,0,0,1,1
11,15500,25,99999.0,419,1,1.0,0.0,4,358,90.0,0,0,7,14,1,0,1,1
8,2000,43,852.0,8,1,2.0,0.0,9,318,140.0,0,1,1,19,0,0,1,1
13,8690,30,99999.0,609,1,3.0,0.0,16,1092,194.0,3,0,3,32,1,0,1,1
10,8000,30,99999.0,820,1,1.0,0.0,0,539,117.0,0,0,8,16,1,0,1,1
5,3000,30,1285.0,187,1,0.0,0.0,1,439,44.0,0,0,1,1,0,0,1,1
5,5000,36,742.0,241,1,6.0,0.0,9,735,152.0,0,0,2,2,0,0,1,1
15,1000,30,211.0,49,1,0.0,0.0,3,659,172.0,0,0,10,22,0,0,1,0
11,20000,30,99999.0,98,1,1.0,0.0,2,789,108.0,0,1,6,8,1,0,0,0
5,1000,30,880.0,93,1,0.0,0.0,0,135,38.0,1,0,3,36,0,1,1,1
12,4000,21,320.0,149,1,3.0,0.0,0,1071,113.0,1,0,3,36,0,0,1,1
21,350,30,374.0,78,1,3.0,0.0,21,1278,204.0,1,0,0,21,0,0,0,1
11,30000,45,326.0,1,1,0.0,0.0,0,740,254.0,0,0,11,25,0,0,0,0
6,1000,30,261.0,111,1,0.0,0.0,8,292,56.0,0,0,0,33,0,0,0,1
12,20000,30,99999.0,453,1,5.0,0.0,18,998,188.0,0,0,3,4,1,0,1,0
6,5000,30,99999.0,389,1,4.0,0.0,2,312,72.0,0,0,1,19,1,0,1,1
10,11000,40,4616.0,765,1,7.0,0.0,5,478,182.0,0,0,8,40,0,0,0,1
7,5000,30,79.0,226,1,0.0,0.0,0,172,80.0,0,0,7,14,0,0,1,1
8,5000,30,99999.0,0,1,0.0,0.0,0,483,77.0,0,0,3,45,1,0,0,0
12,10000,12,1296.0,902,3,49.0,2.0,4,391,191.0,0,0,8,24,0,0,1,1
8,500,57,279.0,2,1,0.0,0.0,8,214,58.0,0,1,2,2,0,0,1,0
14,1000,30,825.0,28,1,0.0,0.0,13,165,140.0,0,0,2,2,0,0,0,0
6,3000,27,12.0,2,1,3.0,0.0,3,599,150.0,0,0,0,0,0,1,1,0
9,1500,30,822.0,194,1,4.0,0.0,1,675,134.0,0,0,8,24,0,0,1,1
16,2400,30,99999.0,14,2,2.0,0.0,11,1139,107.0,0,0,0,33,1,0,1,1
17,5500,42,99999.0,0,1,0.0,0.0,1,657,68.0,0,0,8,48,1,0,1,0
11,10000,45,619.0,31,1,1.0,1.0,0,245,82.0,0,0,8,42,0,0,1,0
7,3500,30,215.0,11,1,0.0,0.0,0,117,55.0,0,0,2,2,0,0,0,0
7,40000,45,302.0,0,1,2.0,0.0,19,542,110.0,0,1,2,2,0,0,1,0
6,100,20,1237.0,100,1,1.0,0.0,0,83,152.0,0,1,2,2,0,1,1,1
9,2000,30,99999.0,2,1,1.0,0.0,6,63,27.0,0,1,3,10,1,1,1,0
13,3500,30,0.0,45,1,0.0,0.0,0,262,165.0,0,0,1,19,0,1,1,0
11,5000,60,99999.0,0,1,0.0,0.0,0,824,35.0,0,0,0,0,1,1,1,0
6,400,30,99999.0,9,1,7.0,0.0,10,604,160.0,0,1,10,20,1,0,1,1
5,250,15,178.0,47,1,1.0,0.0,3,172,129.0,0,0,0,23,0,0,1,1
9,5000,30,432.0,5,1,0.0,0.0,4,532,55.0,0,0,7,14,0,0,0,0
6,1500,29,196.0,37,1,1.0,0.0,0,203,93.0,0,0,1,13,0,1,1,0
6,1200,30,547.0,12,2,2.0,0.0,0,113,54.0,0,0,1,1,0,0,0,1
7,2000,23,99999.0,14,1,0.0,0.0,0,293,225.0,0,0,1,19,1,0,1,1
4,500,60,592.0,0,1,0.0,0.0,2,128,54.0,0,0,8,16,0,1,1,0
8,10000,30,678.0,6,1,2.0,1.0,15,289,51.0,0,0,4,6,0,0,1,0
4,10000,30,174.0,1,1,0.0,0.0,1,235,50.0,0,0,3,45,0,1,1,0
13,7000,45,516.0,46,1,9.0,0.0,4,252,39.0,3,0,3,36,0,0,1,1
13,12500,50,3081.0,474,1,7.0,0.0,0,293,93.0,0,0,8,27,0,0,1,1
5,10000,35,273.0,43,1,0.0,0.0,0,349,280.0,0,0,0,33,0,1,0,0
11,3000,43,99999.0,0,2,2.0,0.0,1,201,133.0,0,0,0,23,1,0,1,1
7,350,30,679.0,123,1,0.0,0.0,0,105,43.0,0,0,1,1,0,0,0,1
5,2500,30,555.0,28,1,0.0,0.0,0,499,101.0,0,0,0,46,0,0,1,0
7,2000,30,99999.0,126,2,0.0,0.0,0,273,99.0,0,0,12,26,1,1,0,0
5,2000,20,99999.0,239,2,0.0,0.0,4,760,104.0,0,0,1,13,1,0,1,1
6,2200,42,197.0,151,1,1.0,0.0,0,726,91.0,0,0,8,49,0,1,1,1
5,1000,30,164.0,1,1,1.0,0.0,0,131,45.0,0,0,3,4,0,1,1,0
7,9500,45,99999.0,1,1,0.0,0.0,0,209,21.0,0,0,0,23,1,0,0,0
5,10000,30,99999.0,0,1,0.0,0.0,0,639,280.0,0,0,3,36,1,1,0,0
10,3500,37,99999.0,191,1,2.0,0.0,1,937,52.0,0,0,3,36,1,1,0,1
18,2500,30,437.0,657,3,1.0,0.0,6,1223,72.0,4,0,10,20,0,0,1,1
9,10000,30,99999.0,28,1,3.0,0.0,15,1323,164.0,0,0,1,1,1,0,1,1
4,10000,56,99999.0,2,3,1.0,0.0,0,416,109.0,0,0,14,43,1,0,1,0
11,300,48,182.0,16,3,3.0,0.0,9,441,73.0,0,0,1,1,0,1,1,0
21,2500,30,447.0,712,2,1.0,1.0,0,411,33.0,1,1,1,5,0,0,1,1
8,500,30,99999.0,42,1,0.0,0.0,0,499,83.0,0,1,1,1,1,0,0,1
8,10000,44,232.0,18,1,2.0,0.0,21,1161,62.0,2,0,4,6,0,0,1,0
5,5000,27,554.0,70,1,0.0,0.0,0,118,248.0,0,0,1,19,0,0,0,0
10,3000,30,645.0,243,1,1.0,0.0,0,791,60.0,0,0,11,25,0,0,1,1
7,3500,22,823.0,53,2,0.0,0.0,4,576,264.0,0,0,11,25,0,0,1,1
6,500,30,248.0,147,1,0.0,0.0,0,490,64.0,0,1,1,1,0,0,1,1
9,600,30,99999.0,73,1,0.0,0.0,1,330,86.0,0,1,1,1,1,0,0,1
7,3000,14,99999.0,30,1,4.0,0.0,2,586,66.0,0,0,1,19,1,0,1,0
8,1000,36,1146.0,245,1,0.0,0.0,8,561,151.0,0,1,1,1,0,0,1,1
5,2000,15,133.0,38,1,0.0,0.0,0,479,109.0,0,1,3,45,0,1,0,0
12,2500,25,327.0,131,1,8.0,1.0,1,943,117.0,0,0,3,45,0,0,1,1
7,1700,30,532.0,117,1,1.0,1.0,0,437,115.0,0,0,8,16,0,0,1,1
9,2000,28,99999.0,262,1,0.0,2.0,0,671,76.0,0,0,1,1,1,0,1,1
10,2750,60,323.0,31,1,0.0,0.0,0,488,174.0,0,0,1,5,0,0,1,1
