0,0,7,6000,889,27,40,521.0,40,1,2.0,0.0,15,645,143.0,0,0,4,6,0,0,1,0
3,0,7,2500,2920,42,30,1309.0,180,1,1.0,0.0,3,393,134.0,0,0,2,2,0,1,1,1
0,0,6,1000,35,2,30,315.0,13,1,0.0,0.0,1,135,19.0,0,0,2,2,0,1,0,0
0,0,7,25000,45,1,60,99999.0,0,1,0.0,0.0,3,218,99.0,0,0,5,15,1,0,1,0
1,0,8,5000,40,4,30,99999.0,1,2,1.0,0.0,9,752,89.0,0,0,10,22,1,0,1,0
0,1,11,6800,51,2,25,683.0,0,1,0.0,0.0,18,272,210.0,0,0,0,33,0,0,1,0
4,0,13,6600,7404,122,30,193.0,329,1,15.0,0.0,7,567,60.0,0,0,1,1,0,0,1,1
0,0,8,1500,5,1,26,1553.0,6,1,0.0,0.0,0,103,95.0,0,0,3,3,0,1,0,0
2,2,11,6000,6325,50,60,4367.0,226,1,6.0,1.0,0,654,581.0,0,0,8,35,0,0,1,1
1,2,14,5000,5137,44,30,345.0,211,1,0.0,0.0,0,421,88.0,0,0,8,27,0,0,0,1
0,0,8,1500,35,2,30,99999.0,206,1,0.0,0.0,0,81,103.0,0,0,1,1,1,0,0,0
0,0,8,4000,4110,39,25,697.0,116,1,1.0,0.0,1,284,60.0,0,0,1,1,0,0,1,1
4,2,5,2000,413,36,30,54.0,27,2,1.0,0.0,3,644,117.0,0,0,10,22,0,0,1,0
0,0,12,2375,71,5,30,163.0,51,1,0.0,0.0,0,197,92.0,0,1,0,23,0,0,1,0
0,0,9,25000,271,10,60,99999.0,3,1,0.0,0.0,19,1211,130.0,0,0,5,15,1,1,0,0
1,1,17,25000,3920,33,45,472.0,0,1,1.0,0.0,15,748,92.0,0,1,1,5,0,0,1,0
0,2,14,4000,5058,69,30,1341.0,534,1,0.0,0.0,0,430,90.0,0,0,8,16,0,0,1,1
0,0,7,1000,1003,15,52,1036.0,2,2,8.0,0.0,2,435,66.0,0,1,1,1,0,0,1,1
0,0,8,20000,1290,32,60,99999.0,25,1,0.0,0.0,0,437,213.0,0,0,1,19,1,0,1,0
4,0,13,9500,10171,98,30,99999.0,1143,1,0.0,0.0,5,533,161.0,0,0,1,13,1,0,1,1
0,0,5,4250,195,5,60,1.0,0,1,0.0,0.0,0,193,89.0,0,1,3,36,0,0,0,0
0,0,6,150,370,9,29,99999.0,34,1,0.0,0.0,0,302,108.0,0,1,1,13,1,0,0,1
0,0,11,10000,1077,20,28,1338.0,254,1,4.0,0.0,0,361,152.0,0,0,1,37,0,0,1,0
0,0,6,1000,1000,14,14,366.0,133,2,1.0,0.0,0,159,87.0,0,0,1,1,0,0,1,1
1,0,3,2500,60,1,30,99999.0,0,1,0.0,0.0,0,285,219.0,0,0,7,14,1,0,1,0
0,0,7,1000,1056,42,30,99999.0,119,1,0.0,0.0,0,124,32.0,0,0,8,27,1,0,1,1
0,0,2,1100,2200,23,20,99999.0,27,1,0.0,0.0,0,314,70.0,0,0,11,25,1,1,0,1
0,0,7,5000,90,3,30,1335.0,0,1,1.0,0.0,0,993,292.0,0,0,1,19,0,0,1,0
0,0,8,600,778,8,15,99999.0,0,2,8.0,0.0,0,193,35.0,0,0,0,23,1,1,1,1
0,2,6,1000,1230,40,59,804.0,16,1,1.0,0.0,1,183,110.0,0,0,8,38,0,1,1,1
0,0,7,500,1172,47,31,99999.0,193,2,15.0,0.0,0,245,88.0,4,0,1,1,1,0,1,1
0,4,13,10000,13296,99,21,1474.0,936,1,0.0,0.0,0,501,245.0,0,0,1,13,0,0,1,1
0,0,8,5000,225,2,30,182.0,8,1,0.0,5.0,12,1324,58.0,0,0,8,28,0,0,1,0
7,6,7,2000,2400,26,22,851.0,180,1,1.0,0.0,3,435,87.0,0,0,8,27,0,0,0,1
3,0,5,300,427,19,60,99999.0,83,1,2.0,0.0,2,358,124.0,0,0,1,5,1,0,1,1
3,0,5,4000,1041,15,30,188.0,185,1,0.0,0.0,2,541,184.0,0,0,1,19,0,0,1,0
4,1,12,6000,905,23,30,1636.0,89,1,4.0,0.0,8,2119,108.0,0,0,4,6,0,0,1,0
3,1,10,2500,2711,55,30,3491.0,410,1,3.0,0.0,3,405,119.0,0,0,7,14,0,0,1,1
0,2,5,5000,246,8,30,99999.0,58,1,0.0,0.0,3,487,87.0,0,0,7,14,1,0,0,0
2,3,6,30000,1321,34,60,99999.0,153,1,2.0,0.0,10,942,89.0,6,0,5,9,1,0,1,0
5,0,13,4000,279,12,34,566.0,132,1,1.0,0.0,0,324,85.0,0,0,3,36,0,0,1,0
0,0,7,6000,71,3,14,99999.0,16,2,0.0,1.0,0,333,89.0,0,1,3,4,1,1,0,0
0,0,6,500,1,1,20,66.0,15,1,0.0,0.0,0,99,61.0,0,1,3,4,0,1,0,0
0,0,8,3500,315,6,45,2608.0,108,1,0.0,0.0,0,191,122.0,0,0,3,4,0,0,1,0
1,0,5,500,18,4,30,237.0,7,1,0.0,0.0,0,398,177.0,0,1,3,36,0,1,0,0
5,10,19,12000,2883,72,45,441.0,0,1,0.0,0.0,22,416,91.0,0,0,2,2,0,0,1,0
0,1,2,30000,22,3,30,99999.0,64,2,0.0,0.0,3,98,58.0,0,0,10,34,1,0,0,0
0,0,6,26000,101,2,45,0.0,5,1,0.0,1.0,0,504,200.0,0,0,11,25,0,0,1,0
2,0,12,35000,7873,51,30,1027.0,177,1,0.0,0.0,10,880,219.0,0,0,7,14,0,0,1,0
1,0,9,5000,5809,169,40,1046.0,306,1,5.0,0.0,2,475,69.0,0,0,11,25,0,0,1,1
0,0,10,8000,10,1,30,2994.0,6,1,0.0,0.0,0,387,307.0,0,0,11,25,0,0,1,0
2,3,8,3000,3485,72,30,667.0,452,1,2.0,0.0,5,745,68.0,0,1,7,14,0,1,1,1
1,0,6,3000,260,2,55,270.0,150,1,0.0,0.0,0,584,120.0,0,2,6,8,0,0,1,0
3,0,15,3000,3459,82,32,99999.0,710,1,1.0,0.0,1,285,84.0,0,0,8,27,1,0,1,1
0,1,4,1000,1080,26,24,1537.0,118,1,0.0,0.0,0,150,37.0,0,0,8,27,0,0,1,1
0,4,12,7500,8040,134,30,800.0,1152,1,0.0,0.0,4,602,331.0,0,0,2,2,0,1,1,1
0,0,7,18250,667,10,27,157.0,24,1,0.0,0.0,0,208,132.0,0,0,3,36,0,1,1,0
1,0,7,800,2826,28,28,99999.0,22,1,0.0,0.0,13,425,106.0,0,1,2,2,1,0,1,1
0,0,7,700,722,22,18,1457.0,59,4,2.0,0.0,0,317,349.0,0,0,2,2,0,0,1,1
9,5,14,8500,9313,95,29,452.0,467,1,0.0,0.0,8,1416,119.0,0,0,2,2,0,0,0,1
2,2,10,3500,4191,85,46,99999.0,9,1,0.0,2.0,1,277,143.0,0,0,8,28,1,0,1,1
0,0,6,8278,100,7,15,120.0,112,1,1.0,0.0,2,2344,168.0,0,0,3,36,0,0,1,0
4,2,7,850,1200,53,30,99999.0,167,1,3.0,0.0,0,205,144.0,0,1,1,1,1,0,1,1
1,0,11,30000,645,19,30,2160.0,749,1,4.0,6.0,13,1360,410.0,0,0,1,13,0,0,1,0
4,0,6,5000,80,4,60,420.0,8,1,0.0,0.0,3,67,47.0,0,0,3,32,0,0,0,0
2,2,17,8500,9897,143,30,972.0,839,1,7.0,0.0,4,937,236.0,0,0,1,13,0,0,1,1
0,3,4,2000,65,5,30,99999.0,24,1,0.0,2.0,0,69,46.0,0,1,10,22,1,1,1,0
2,0,10,6500,2600,39,30,716.0,161,1,0.0,0.0,2,457,179.0,0,0,8,27,0,0,1,0
2,1,8,2000,535,14,30,780.0,33,1,0.0,0.0,7,525,38.0,0,2,8,27,0,0,0,0
2,0,8,3500,4652,79,24,954.0,273,1,0.0,0.0,11,784,179.0,0,0,1,1,0,0,0,1
0,4,10,5500,450,9,30,241.0,149,1,2.0,0.0,1,387,90.0,0,0,0,39,0,0,1,0
4,1,10,10750,11250,137,30,888.0,250,1,6.0,0.0,0,826,124.0,0,0,8,16,0,0,1,1
0,0,3,100,20,1,4,330.0,6,1,0.0,0.0,0,309,40.0,0,2,0,11,0,1,1,0
0,0,6,3000,170,4,31,49.0,27,1,0.0,1.0,0,78,118.0,0,0,2,2,0,1,1,0
0,0,9,10000,15,1,35,99999.0,0,2,1.0,0.0,0,466,299.0,2,3,8,28,1,1,1,0
6,0,8,1000,4212,43,60,99999.0,19,1,2.0,0.0,0,387,95.0,1,0,0,29,1,0,1,1
0,0,7,5000,413,10,30,353.0,15,3,0.0,0.0,3,149,30.0,0,0,6,8,0,1,0,0
3,5,10,2900,2985,55,20,507.0,317,1,11.0,0.0,6,622,53.0,0,0,11,25,0,0,1,1
4,1,4,3000,408,20,50,99999.0,1,1,3.0,0.0,9,1555,104.0,0,0,2,2,1,0,1,0
1,0,13,1200,76,4,30,1999.0,58,3,0.0,0.0,7,401,142.0,0,0,0,33,0,0,1,0
0,0,11,10000,101,2,30,99999.0,5,1,0.0,0.0,0,376,76.0,0,3,1,31,1,1,0,0
1,0,9,5000,5056,78,30,1266.0,488,1,1.0,0.0,0,419,93.0,0,0,8,27,0,0,1,1
0,0,9,3300,1,1,30,99999.0,12,1,1.0,0.0,0,164,46.0,0,3,1,19,1,0,0,0
9,0,14,25000,2050,19,39,0.0,0,2,2.0,0.0,20,1087,90.0,0,0,0,23,0,0,1,0
2,3,16,10000,12582,105,30,1239.0,731,1,17.0,0.0,7,448,163.0,0,0,8,41,0,0,1,1
1,0,9,15000,320,4,30,114.0,66,1,0.0,0.0,0,349,63.0,0,0,8,27,0,0,1,0
0,0,8,12000,711,8,30,99999.0,1,1,1.0,0.0,0,477,167.0,0,0,7,14,1,0,0,0
0,0,4,5000,6536,35,30,308.0,125,1,0.0,0.0,6,173,164.0,0,0,2,2,0,0,0,1
0,0,6,5000,2870,18,45,471.0,0,1,0.0,0.0,9,615,99.0,0,0,4,6,0,0,0,0
7,0,10,2000,1630,29,21,200.0,57,5,9.0,1.0,1,671,86.0,0,0,3,4,0,0,1,0
0,0,7,2000,2040,31,30,1189.0,172,1,1.0,0.0,0,433,176.0,0,3,8,35,0,0,1,1
4,1,8,30000,5723,90,30,770.0,1076,1,4.0,0.0,2,201,194.0,0,0,7,14,0,0,0,0
0,0,7,2000,702,15,30,187.0,177,1,0.0,0.0,3,624,84.0,0,0,4,6,0,0,0,0
0,0,9,15000,235,9,30,494.0,21,2,0.0,0.0,6,663,79.0,0,4,10,34,0,0,1,0
3,1,6,1200,2673,79,30,576.0,203,3,25.0,0.0,4,922,148.0,0,0,4,12,0,0,1,1
0,0,2,1100,259,9,9,99999.0,26,1,0.0,1.0,0,274,48.0,0,0,14,43,1,1,0,0
0,0,3,250,314,28,23,99999.0,336,1,2.0,0.0,0,129,61.0,0,1,3,44,1,1,0,1
1,0,7,1000,1298,26,35,99999.0,145,1,1.0,0.0,12,943,149.0,0,0,1,1,1,0,1,1
3,2,6,2000,2152,48,30,1803.0,336,1,1.0,0.0,0,133,89.0,2,0,8,41,0,0,0,1
1,0,5,500,1,1,30,257.0,1,4,1.0,0.0,0,96,31.0,0,0,3,36,0,1,1,0
4,4,7,25000,1622,23,45,384.0,0,2,1.0,0.0,6,530,113.0,2,0,2,2,0,0,1,0
1,1,7,5000,5054,89,24,818.0,162,1,1.0,0.0,6,414,159.0,0,0,6,8,0,0,1,1
1,0,9,2500,2842,51,16,1272.0,181,1,0.0,0.0,14,698,129.0,2,0,6,8,0,1,1,1
0,0,7,25000,451,13,30,204.0,51,1,0.0,0.0,16,1605,169.0,0,0,7,14,0,0,1,0
1,0,7,2000,2070,40,25,99999.0,501,1,1.0,0.0,0,293,104.0,0,0,14,43,1,0,1,1
0,0,12,5000,463,16,30,344.0,64,1,0.0,0.0,16,1598,138.0,0,0,0,0,0,0,0,0
0,0,2,7500,5,1,31,99999.0,1,2,0.0,0.0,0,130,80.0,0,0,8,28,1,1,0,0
1,1,4,17800,316,10,60,520.0,56,1,0.0,1.0,0,1177,116.0,0,0,8,16,0,1,1,0
4,1,10,5000,1006,27,31,334.0,134,1,7.0,0.0,3,634,210.0,1,0,1,1,0,0,1,0
1,2,5,1600,2157,48,19,1195.0,129,1,0.0,0.0,0,415,52.0,0,0,8,42,0,0,1,1
1,0,10,20000,50,1,34,437.0,196,1,0.0,0.0,9,673,105.0,0,0,2,2,0,0,0,0
0,0,4,1000,1020,19,45,2096.0,0,1,1.0,0.0,0,1266,82.0,0,0,3,45,0,0,1,1
0,0,6,5000,293,5,30,345.0,69,1,1.0,4.0,0,146,104.0,0,1,6,8,0,0,1,0
2,6,15,30000,7613,142,45,2084.0,0,1,0.0,0.0,2,389,123.0,0,0,11,25,0,0,1,0
6,1,10,2000,3004,50,23,99999.0,305,6,75.0,0.0,3,378,87.0,0,0,1,13,1,0,1,1
1,10,10,27500,17899,116,45,99999.0,2,3,0.0,0.0,15,877,39.0,0,0,13,30,1,1,1,0
0,0,8,50000,24,2,30,238.0,15,1,1.0,1.0,2,1974,104.0,0,0,0,46,0,0,0,0
6,0,10,10000,1960,44,40,0.0,59,1,3.0,0.0,8,287,133.0,2,1,4,12,0,1,1,0
0,0,8,15000,908,16,30,227.0,17,1,0.0,0.0,1,189,105.0,0,0,7,14,0,0,1,0
2,7,7,45000,17722,68,40,99999.0,914,1,0.0,0.0,18,964,56.0,0,0,4,6,1,0,1,0
0,0,16,5380,148,5,32,99999.0,0,3,2.0,1.0,7,901,300.0,0,1,3,10,1,0,1,0
0,0,9,1500,1590,30,60,99999.0,54,1,0.0,0.0,0,233,29.0,0,0,6,8,1,1,1,1
0,1,7,1000,73,4,22,418.0,10,1,0.0,0.0,0,153,33.0,0,0,8,41,0,1,1,0
0,0,10,1800,15,1,21,95.0,3,1,2.0,0.0,0,142,165.0,0,0,1,13,0,0,1,0
2,5,7,1500,921,71,14,99999.0,62,5,173.0,0.0,9,1047,198.0,0,0,10,20,1,1,1,0
2,4,15,10000,11225,176,30,217.0,583,1,4.0,0.0,14,544,198.0,0,0,2,2,0,0,1,1
0,0,13,3000,361,11,30,99999.0,32,1,0.0,0.0,23,484,91.0,0,0,2,2,1,0,1,0
4,10,9,50000,5464,104,60,283.0,82,1,1.0,1.0,5,928,178.0,0,0,1,31,0,0,1,0
3,0,16,4800,1761,32,25,660.0,247,1,1.0,0.0,0,811,253.0,1,0,3,4,0,0,1,0
3,0,12,27500,8324,58,45,2240.0,369,1,5.0,2.0,10,1357,166.0,0,0,1,1,0,0,1,0
0,1,15,15000,302,20,45,37.0,108,1,0.0,0.0,12,466,78.0,0,0,2,2,0,0,1,0
1,0,9,11000,1048,25,35,952.0,380,1,2.0,0.0,13,656,149.0,0,0,2,2,0,0,1,0
4,0,16,3000,3025,55,35,1224.0,269,1,0.0,5.0,0,3427,96.0,0,0,8,28,0,0,1,1
0,0,3,30000,35,2,30,259.0,22,1,0.0,0.0,0,232,125.0,0,0,8,35,0,0,0,0
0,0,7,8440,50,2,30,6.0,0,1,3.0,0.0,7,500,118.0,0,0,0,29,0,0,1,0
0,3,10,1500,2106,57,30,99999.0,186,1,1.0,0.0,0,178,108.0,0,0,8,27,1,0,1,1
2,0,9,6000,6832,105,35,99999.0,417,1,0.0,0.0,5,334,202.0,0,0,0,39,1,0,1,1
0,0,5,1996,15,2,44,3407.0,76,1,2.0,0.0,1,204,69.0,0,0,8,48,0,0,0,0
7,1,9,3000,3432,33,28,1454.0,142,2,1.0,0.0,3,291,113.0,1,0,8,16,0,0,1,1
2,0,7,25000,100,4,60,99999.0,292,1,0.0,0.0,36,643,66.0,3,0,2,2,1,0,1,0
0,0,7,3500,521,9,40,355.0,0,1,0.0,0.0,10,729,119.0,0,2,11,25,0,0,0,0
0,0,12,4000,380,13,30,1387.0,197,1,0.0,0.0,0,153,102.0,0,0,8,27,0,0,1,0
5,2,13,2000,2054,31,35,217.0,219,1,1.0,0.0,3,235,197.0,0,0,1,1,0,0,0,1
0,0,5,500,35,3,41,99999.0,0,1,1.0,0.0,1,260,208.0,0,0,8,35,1,0,1,0
1,2,11,5000,7175,100,24,405.0,477,1,2.0,0.0,7,419,118.0,0,0,7,14,0,0,0,1
1,2,3,1500,127,8,60,779.0,0,1,0.0,0.0,0,100,128.0,0,0,3,36,0,0,0,0
0,0,3,1000,25,2,57,379.0,6,1,0.0,0.0,4,316,77.0,0,1,0,0,0,0,1,0
1,0,11,2800,2960,8,30,273.0,69,1,0.0,0.0,0,2972,526.0,0,0,3,36,0,0,1,1
4,1,12,1000,1115,42,21,265.0,149,2,0.0,2.0,3,448,311.0,0,1,8,27,0,1,1,1
0,0,3,13768,1,1,45,99999.0,1,2,0.0,0.0,0,119,44.0,0,1,0,46,1,1,0,0
2,0,7,550,101,7,25,814.0,42,3,1.0,2.0,2,633,98.0,0,0,14,43,0,0,1,0
0,0,10,3000,115,3,30,319.0,33,1,0.0,2.0,7,1244,177.0,0,1,1,1,0,0,0,0
0,0,11,4000,3515,35,30,1111.0,148,1,1.0,0.0,0,923,131.0,0,0,11,25,0,0,1,0
6,7,13,15000,5035,81,30,332.0,492,2,91.0,0.0,11,1212,102.0,0,0,13,30,0,0,1,0
0,4,7,1900,202,15,50,99999.0,0,1,0.0,0.0,2,412,38.0,0,1,10,34,1,0,0,0
0,0,6,275,50,1,6,0.0,2,15,65.0,0.0,7,358,102.0,0,0,3,10,0,0,1,0
0,1,11,5000,18,1,49,99999.0,1,1,3.0,0.0,1,253,227.0,0,0,2,2,1,0,1,0
1,0,7,3000,3002,40,20,2710.0,335,1,0.0,0.0,0,30,25.0,0,0,8,28,0,0,1,1
0,0,11,22000,46,5,30,247.0,46,1,2.0,0.0,3,630,92.0,0,0,0,39,0,0,1,0
1,4,10,10000,729,22,45,415.0,0,1,2.0,0.0,37,2096,300.0,0,0,5,9,0,0,1,0
0,0,16,1000,1,1,30,99999.0,1,1,0.0,0.0,3,409,57.0,0,2,0,29,1,0,0,0
0,0,10,50000,905,9,40,675.0,0,1,1.0,0.0,12,1483,227.0,0,0,2,2,0,0,1,0
4,2,10,2000,2312,44,30,984.0,144,1,9.0,0.0,10,810,106.0,1,0,3,32,0,0,0,1
4,1,12,5000,5951,85,50,376.0,38,1,1.0,0.0,6,883,238.0,0,0,3,32,0,0,1,1
4,0,15,5000,8953,55,32,253.0,272,4,16.0,1.0,6,831,44.0,1,0,1,5,0,0,1,1
0,3,6,5000,1434,32,31,450.0,331,1,0.0,0.0,0,242,72.0,0,0,1,13,0,0,1,0
1,4,5,350,616,21,15,100.0,9,1,0.0,0.0,0,321,163.0,0,3,3,32,0,1,0,1
0,2,2,30000,55,10,29,99999.0,11,1,0.0,0.0,5,738,392.0,0,0,5,7,1,0,1,0
0,0,8,6000,10,1,45,99999.0,0,1,1.0,0.0,0,570,34.0,0,0,3,4,1,0,1,0
1,2,10,5500,511,10,30,95.0,18,1,2.0,0.0,9,424,53.0,2,0,10,20,0,0,0,0
0,0,3,400,40,3,43,99999.0,26,1,0.0,0.0,0,144,63.0,0,1,8,48,1,1,0,0
3,0,18,3000,1096,32,30,488.0,113,1,2.0,1.0,13,316,132.0,0,0,3,4,0,1,1,0
3,0,7,2000,2050,32,30,877.0,369,1,1.0,0.0,2,250,137.0,0,0,8,28,0,0,1,1
0,0,6,22460,105,3,15,86.0,24,1,1.0,0.0,7,1183,123.0,0,0,0,29,0,0,1,0
4,4,14,24000,1781,17,30,307.0,94,1,0.0,1.0,9,549,226.0,4,3,10,22,0,0,1,0
0,0,15,20000,660,18,46,185.0,0,1,0.0,0.0,15,838,88.0,0,0,7,14,0,0,1,0
3,5,11,5000,9225,101,30,799.0,1257,1,1.0,0.0,15,503,130.0,0,2,0,39,0,0,1,1
0,0,9,7727,670,12,30,99999.0,99,2,1.0,0.0,0,223,142.0,2,0,8,41,1,0,1,0
1,4,3,10000,780,28,50,1106.0,0,1,0.0,0.0,7,1154,238.0,0,0,3,4,0,0,1,0
